RegionID,SizeRank,metro,StateName,year,zhvi,median_household_income,price_to_income_index,zhvi_yoy_pct,income_yoy_pct,affordability_burden_yoy_pct,income_source
394913,1,"New York, NY",NY,2018,480291.03428462666,145000.0,3.3123519605836322,,,,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2019,496930.8221831119,151525.0,3.2795302569418374,3.4645218650124265,4.499999999999993,-0.9908881674522196,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2020,513840.5962211851,158343.62499999997,3.24509809738905,3.4028426660647426,4.499999999999971,-1.0499113243399472,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2021,562144.9336328133,165469.08812499998,3.3972806643386666,9.400646380776688,4.500000000000015,4.689613761508782,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2022,609063.0574205627,172915.19709062495,3.5223223156108854,8.346268191824668,4.499999999999971,3.6806394180140645,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2023,622903.4560132554,180696.3809597031,3.447238138942962,2.2724081561124487,4.500000000000015,-2.131666836256052,Demo fallback income estimate - replace with Census ACS API
394913,1,"New York, NY",NY,2024,664843.7461430264,188827.7181028897,3.5209012364422154,6.73303217776311,4.499999999999971,2.1368728973810036,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2018,643748.0222173634,145000.0,4.439641532533541,,,,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2019,659759.6122470984,151525.0,4.354130422353396,2.4872449276944986,4.499999999999993,-1.9260814089047895,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2020,693829.1705720183,158343.62499999997,4.381794155413698,5.163935120078245,4.499999999999971,0.6353446125150652,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2021,790361.1395739344,165469.08812499998,4.776488155762806,13.912930314292149,4.500000000000015,9.007588817504452,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2022,896617.9892306831,172915.19709062495,5.185304729235367,13.444088320692149,4.499999999999971,8.558936192049927,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2023,895394.6733299004,180696.3809597031,4.9552440872049415,-0.13643668936782483,4.500000000000015,-4.436781520926159,Demo fallback income estimate - replace with Census ACS API
753899,2,"Los Angeles, CA",CA,2024,955485.5792010515,188827.7181028897,5.0600917534809176,6.711108258850573,4.499999999999971,2.115893070670438,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2018,234337.84372635162,70754.17986906752,3.312,,,,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2019,240152.24324683065,73938.11796317555,3.2480167180673583,2.4812038158330108,4.499999999999993,-1.931862377193283,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2020,246917.61946728782,77265.33327151845,3.1957102753908213,2.8171197274654114,4.499999999999993,-1.6104117440522425,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2021,272898.2429486281,80742.27326873678,3.3798682140188596,10.521980382522788,4.499999999999993,5.762660653131846,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2022,297219.98057871085,84375.67556582992,3.5225789729745007,8.912383373117283,4.499999999999971,4.2223764336050795,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2023,305804.2700160512,88172.58096629227,3.468246779948042,2.888193929838101,4.499999999999993,-1.5423981532649678,Demo fallback income estimate - replace with Census ACS API
394463,3,"Chicago, IL",IL,2024,324512.1954117044,92140.34710977541,3.5219337194929676,6.117614183304654,4.499999999999993,1.547956156272412,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2018,252125.6825648035,75276.3781543004,3.3493333333333335,,,,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2019,260858.37025976717,78663.81517124391,3.3161164341178013,3.4636248105026413,4.499999999999993,-0.9917465928204305,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2020,272380.29600510147,82203.68685394988,3.3134802881656107,4.416927750434296,4.499999999999993,-0.0794949756609431,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2021,315566.00850657414,85902.85276237763,3.673521872195387,15.854932656605914,4.500000000000015,10.86596426469464,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2022,382770.99865449435,89768.48113668461,4.263979893696474,21.29665056954959,4.499999999999993,16.073349827320204,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2023,384892.75736849476,93808.06278783541,4.102981619383849,0.5543154318009336,4.499999999999993,-3.775774706410606,Demo fallback income estimate - replace with Census ACS API
394514,4,"Dallas, TX",TX,2024,386726.9771881125,98029.42561328801,3.945009110975462,0.4765534774305191,4.500000000000015,-3.8501880598751037,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2018,217287.10259770663,64159.5775386929,3.3866666666666667,,,,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2019,225873.68781487632,67046.75852793407,3.368897956800839,3.9517233717581535,4.499999999999993,-0.5246666298964864,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2020,234729.62038226635,70063.8626616911,3.3502238024711377,3.9207455516679035,4.499999999999993,-0.5543104768728213,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2021,265053.5461295625,73216.7364814672,3.620122377301718,12.918661776861583,4.499999999999993,8.056135671637875,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2022,310588.6150661774,76511.48962313322,4.059372214500331,17.17957356222528,4.499999999999993,12.133563217440479,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2023,314274.33030773705,79954.50665617421,3.9306643671657038,1.1866871684186986,4.499999999999993,-3.1706342885945427,Demo fallback income estimate - replace with Census ACS API
394692,5,"Houston, TX",TX,2024,316712.5056960556,83552.45945570205,3.7905826801420566,0.7758111793384703,4.499999999999993,-3.5638170532646174,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2018,419084.2344598914,122396.09651281874,3.4240000000000004,,,,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2019,432839.10938025854,127903.92085589557,3.3840957062443904,3.282126548638642,4.499999999999993,-1.1654291400587047,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2020,455140.177009355,133659.59729441087,3.405218826200872,5.152276480059115,4.499999999999993,0.6241880191953486,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2021,506182.655904315,139674.27917265936,3.6240219666972022,11.214672198431487,4.499999999999993,6.425523634862684,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2022,543694.7736039408,145959.621735429,3.724966995252009,7.4107868497803375,4.499999999999993,2.7854419615122916,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2023,549924.7812463163,152527.8047135233,3.605406779958456,1.1458649126014464,4.499999999999993,-3.2096986482282763,Demo fallback income estimate - replace with Census ACS API
395209,6,"Washington, DC",VA,2024,572252.5684977925,159391.55592563184,3.5902313969805992,4.06015295416835,4.499999999999993,-0.420906263953702,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2018,239528.09237532536,69201.10527022112,3.461333333333333,,,,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2019,248806.6401873104,72315.15500738106,3.440587801573753,3.873678331410968,4.499999999999993,-0.5993508790325563,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2020,264567.6766434729,75569.3369827132,3.5009924290323453,6.334652662122298,4.499999999999971,1.7556484804998274,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2021,298892.63632125146,78969.9571469353,3.784890445933983,12.973980840461575,4.500000000000015,8.109072574604381,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2022,328675.5172634959,82523.60521854738,3.982806087943735,9.964407724730172,4.499999999999993,5.229098301177193,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2023,344921.0777476567,86237.167453382,3.9996800443858938,4.942735199572801,4.499999999999993,0.4236700474381072,Demo fallback income estimate - replace with Census ACS API
394974,7,"Philadelphia, PA",PA,2024,366155.9393261599,90117.8399887842,4.063079401056778,6.156440689901421,4.499999999999993,1.5851107080396165,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2018,285591.74882283725,81628.73918335668,3.498666666666667,,,,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2019,298127.550004264,85302.03244660773,3.494964204878331,4.389412941059145,4.499999999999993,-0.10582493678550353,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2020,313098.86147887394,89140.62390670506,3.512414965892144,5.021780601757819,4.499999999999993,0.4993115806295023,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2021,356359.6392270552,93151.9519825068,3.8255735026784703,13.816970634720827,4.500000000000015,8.91576137293859,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2022,437017.53698553407,97343.78982171959,4.489423904554265,22.633847630283288,4.499999999999993,17.352964239505543,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2023,471695.7796803972,101724.26036369697,4.637003778586671,7.935206201121181,4.499999999999993,3.2872786613599603,Demo fallback income estimate - replace with Census ACS API
394856,8,"Miami, FL",FL,2024,496699.80870977324,106301.85208006333,4.672541437337085,5.300880378094086,4.499999999999993,0.7663927063101372,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2018,231114.84942230512,65360.53433888719,3.536,,,,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2019,246869.8535151451,68301.75838413711,3.6143996780686094,6.816958811699547,4.499999999999993,2.2171854657412116,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2020,262811.9404646704,71375.33751142328,3.682111351453976,6.457688827747976,4.499999999999993,1.8733864380363396,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2021,310094.8849426254,74587.22769943732,4.1574796986986655,17.991170566434445,4.499999999999993,12.910211068358324,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2022,376296.82982520637,77943.65294591199,4.82780592906433,21.348931600348653,4.499999999999993,16.123379521864734,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2023,384799.15386198746,81451.11732847804,4.724295583449888,2.2594726723396796,4.500000000000015,-2.1440452896271056,Demo fallback income estimate - replace with Census ACS API
394347,9,"Atlanta, GA",GA,2024,396142.3307777043,85116.41760825954,4.654123633361931,2.947817530748842,4.499999999999993,-1.485342075838414,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2018,483867.94725961046,135410.806136085,3.5733333333333337,,,,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2019,496366.36617214157,141504.29241220883,3.507783104742875,2.583022699336879,4.499999999999993,-1.8344280389120837,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2020,520873.23674022424,147871.9855707582,3.522460557554232,4.937254463285612,4.499999999999993,0.41842532371831886,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2021,586294.6188372211,154526.22492144234,3.7941431568349,12.559943088345804,4.500000000000015,7.712864199373959,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2022,640824.2231766809,161479.90504290722,3.9684456279956684,9.30071717997456,4.499999999999993,4.593987732033078,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2023,661550.3282276443,168746.50076983805,3.9203795350397606,3.234288639749039,4.499999999999993,-1.2112070433023536,Demo fallback income estimate - replace with Census ACS API
394404,10,"Boston, MA",MA,2024,709030.1338624876,176340.09330448075,4.020810699233487,7.177051179469007,4.499999999999993,2.5617714636067213,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2018,271070.03477172594,75074.78806454744,3.6106666666666665,,,,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2019,288542.44840825204,78453.15352745207,3.677894838316298,6.445719332732591,4.499999999999993,1.861932375820663,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2020,317612.073175189,81983.5454361874,3.874095362494479,10.074644104290353,4.499999999999971,5.334587659608014,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2021,394492.78153607546,85672.80498081584,4.604644164789652,24.205851998100968,4.500000000000015,18.857274639331067,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2022,479171.2868321129,89528.08120495254,5.352189842370998,21.465159632659535,4.499999999999993,16.23460251929143,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2023,455243.66864265123,93556.8448591754,4.865957903218068,-4.9935417348671685,4.499999999999993,-9.08472893288723,Demo fallback income estimate - replace with Census ACS API
394976,11,"Phoenix, AZ",AZ,2024,465809.1874129491,97766.90287783829,4.764487507546261,2.3208491403735154,4.499999999999993,-2.0853118273937543,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2018,932546.9572651904,145000.0,6.431358325966831,,,,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2019,940500.8796857917,151525.0,6.206902357273003,0.8529246016658609,4.499999999999993,-3.4900243046259716,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2020,969181.0402203468,158343.62499999997,6.120745563456356,3.0494560030753792,4.499999999999971,-1.3880803798321684,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2021,1097554.670248531,165469.08812499998,6.632989174506163,13.24557793650174,4.500000000000015,8.36897410191555,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2022,1211485.9589277229,172915.19709062495,7.006243403191348,10.380465936461558,4.499999999999971,5.627240130585243,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2023,1129161.9198364376,180696.3809597031,6.2489459602860045,-6.795294529385199,4.500000000000015,-10.80889428649302,Demo fallback income estimate - replace with Census ACS API
395057,12,"San Francisco, CA",CA,2024,1163388.47466454,188827.7181028897,6.161110701081635,3.031146749357294,4.499999999999971,-1.405601196787265,Demo fallback income estimate - replace with Census ACS API
395025,13,"Riverside, CA",CA,2018,367556.6001626507,99734.96748262952,3.6853333333333333,,,,Demo fallback income estimate - replace with Census ACS API
